Best Solution:
Moderator: 1686755036370945
  Ad ID: 1773465956794420
  Ad ID: 1773464484622360
  Ad ID: 1773484190033920
  Ad ID: 1773532888243200
  Ad ID: 1773541836930080
  Ad ID: 1773549403594780
  Ad ID: 1773545551944700
  Ad ID: 1773552928349180
  Ad ID: 1773559038558240
  Ad ID: 1773556323433520
  Ad ID: 1773561783476220
  Ad ID: 1773562971490350
  Ad ID: 1773550974143550
  Ad ID: 1773566141398050
  Ad ID: 1773571273240620
  Ad ID: 1773572471505950
  Ad ID: 1773593151559690
  Ad ID: 1773591415392270
  Ad ID: 1773533106168830
  Ad ID: 1773531719453700
  Ad ID: 1773534696266750
  Ad ID: 1773488415145980
  Ad ID: 1773549270686720
Moderator: 1707706610145282
  Ad ID: 1771873289239600
  Ad ID: 1773346345099280
  Ad ID: 1764682998318110
  Ad ID: 1772674584440880
  Ad ID: 1773041337919480
  Ad ID: 1773083632093230
  Ad ID: 1773209240394750
  Ad ID: 1773369101597690
  Ad ID: 1773392147184640
  Ad ID: 1773503934509050
  Ad ID: 1773515422173190
  Ad ID: 1773517938017310
  Ad ID: 1773532658507800
  Ad ID: 1773534444023800
  Ad ID: 1773528791650300
  Ad ID: 1773570918245420
  Ad ID: 1773548570313760
  Ad ID: 1773577687583760
  Ad ID: 1773550990012460
  Ad ID: 1773551199104000
  Ad ID: 1773549681126430
  Ad ID: 1773555816355840
  Ad ID: 1773557204258880
  Ad ID: 1773555746684920
  Ad ID: 1773569276087340
  Ad ID: 1773562951028750
  Ad ID: 1773569630316560
  Ad ID: 1773540357554180
  Ad ID: 1773566550034440
  Ad ID: 1773596071998460
  Ad ID: 1773542408095740
  Ad ID: 1773536989537280
  Ad ID: 1773545634835460
  Ad ID: 1773541942412290
  Ad ID: 1773609330173950
  Ad ID: 1773585274819580
Moderator: 1735138527102977
  Ad ID: 1772938084562960
  Ad ID: 1773368044044300
  Ad ID: 1773480414168090
  Ad ID: 1773503678715900
  Ad ID: 1773505679877120
  Ad ID: 1773529954701310
  Ad ID: 1773534385317890
  Ad ID: 1773457820147710
  Ad ID: 1773545218050050
  Ad ID: 1773530058950700
  Ad ID: 1773517597985790
  Ad ID: 1773557918423040
  Ad ID: 1773555026452480
  Ad ID: 1773559430994940
  Ad ID: 1773570006947870
  Ad ID: 1773587265319930
  Ad ID: 1773596246973440
  Ad ID: 1773605128999930
  Ad ID: 1773610742682620
  Ad ID: 1773607673696250
  Ad ID: 1773584806510590
  Ad ID: 1773556763498490
  Ad ID: 1773544782397440
  Ad ID: 1773527607172090
  Ad ID: 1773578334138370
Moderator: 1724471787931649
  Ad ID: 1772988059729930
  Ad ID: 1773414954855420
  Ad ID: 1773570569578530
  Ad ID: 1768408799414300
  Ad ID: 1771460022914080
  Ad ID: 1772930555531290
  Ad ID: 1773295152752730
  Ad ID: 1773301601556480
  Ad ID: 1773385933872130
  Ad ID: 1773449622093820
  Ad ID: 1773467270158330
  Ad ID: 1773478206424060
  Ad ID: 1773501191157760
  Ad ID: 1773505098266630
  Ad ID: 1773529957947390
  Ad ID: 1773530114313210
  Ad ID: 1773534016070660
  Ad ID: 1773536180140030
  Ad ID: 1773540582774780
  Ad ID: 1773564011076700
  Ad ID: 1773563187954680
  Ad ID: 1773612793396220
  Ad ID: 1773449116406780
  Ad ID: 1773596032290820
  Ad ID: 1773587248882690
  Ad ID: 1773570360866810
  Ad ID: 1773560229912570
Moderator: 1769227294348322
  Ad ID: 1773218564260860
  Ad ID: 1770015826501640
  Ad ID: 1769981860191230
  Ad ID: 1771049136708610
  Ad ID: 1772947966357550
  Ad ID: 1772656784566320
  Ad ID: 1773381907018750
  Ad ID: 1773408864524350
  Ad ID: 1773414838800380
  Ad ID: 1773415546561530
  Ad ID: 1773498552501250
  Ad ID: 1773509832398850
  Ad ID: 1773568580569080
  Ad ID: 1773550084213760
  Ad ID: 1773558436147210
  Ad ID: 1773575594139660
  Ad ID: 1773571199082490
  Ad ID: 1773576474430470
  Ad ID: 1773580215543850
  Ad ID: 1773584835122170
  Ad ID: 1773586282695680
  Ad ID: 1773571696611340
  Ad ID: 1773538618043420
  Ad ID: 1771118623663130
  Ad ID: 1773487411364860
  Ad ID: 1773598578498560
  Ad ID: 1773459643822080
  Ad ID: 1773597958867960
  Ad ID: 1773596121059320
  Ad ID: 1773552805524480
Moderator: 1999691
  Ad ID: 1773539479996440
  Ad ID: 1773550532675610
  Ad ID: 1766965186774050
  Ad ID: 1769191121885210
  Ad ID: 1772968751779870
  Ad ID: 1772380994955310
  Ad ID: 1772516006958090
  Ad ID: 1773174811638780
  Ad ID: 1773243598123010
  Ad ID: 1773480039276570
  Ad ID: 1773481238392830
  Ad ID: 1773496053990400
  Ad ID: 1773504306850820
  Ad ID: 1773515085506560
  Ad ID: 1773528839017470
  Ad ID: 1773529954701310
  Ad ID: 1773534394431530
  Ad ID: 1773534887161930
  Ad ID: 1773537961306110
  Ad ID: 1773539109072920
  Ad ID: 1773551449708540
  Ad ID: 1773554221681710
  Ad ID: 1773554032603140
  Ad ID: 1773573026744360
  Ad ID: 1773566517651470
  Ad ID: 1773574956611580
  Ad ID: 1773569671793660
  Ad ID: 1773591074559020
  Ad ID: 1773589934829630
  Ad ID: 1773562703653930
  Ad ID: 1773545843083260
  Ad ID: 1773552228171770
  Ad ID: 1773563439127550
  Ad ID: 1773514001146880
  Ad ID: 1773518740557820
  Ad ID: 1773531327136770
  Ad ID: 1773510657478650
Moderator: 1771651753636882
  Ad ID: 1772983316127740
  Ad ID: 1759191999918080
  Ad ID: 1772537835711570
  Ad ID: 1772933617022970
  Ad ID: 1773019725095950
  Ad ID: 1773135458380800
  Ad ID: 1773208918998010
  Ad ID: 1773292090498140
  Ad ID: 1773377645058050
  Ad ID: 1773399058949140
  Ad ID: 1773465685909500
  Ad ID: 1773465427958780
  Ad ID: 1773487122974720
  Ad ID: 1773491999971330
  Ad ID: 1773523221750790
  Ad ID: 1773454937065470
  Ad ID: 1773553669688320
  Ad ID: 1773561818609660
  Ad ID: 1773549871526960
  Ad ID: 1773567699380220
  Ad ID: 1773576629032970
  Ad ID: 1773606716357630
  Ad ID: 1773570239368210
  Ad ID: 1773575735056380
  Ad ID: 1773595662075910
  Ad ID: 1773526801242110
  Ad ID: 1773575387371570
Moderator: 1716146333169665
  Ad ID: 1773515539660800
  Ad ID: 1773551505413130
  Ad ID: 1773581585756210
  Ad ID: 1773599154174970
  Ad ID: 1769206113400860
  Ad ID: 1771871116149790
  Ad ID: 1772482529524780
  Ad ID: 1773017991527440
  Ad ID: 1773067471413280
  Ad ID: 1773116659001340
  Ad ID: 1773124834327550
  Ad ID: 1773193200546810
  Ad ID: 1773265014208560
  Ad ID: 1773279136536570
  Ad ID: 1773432399108140
  Ad ID: 1773443130185770
  Ad ID: 1773485101543420
  Ad ID: 1773518852980740
  Ad ID: 1773528583923710
  Ad ID: 1773458715363330
  Ad ID: 1773543648816130
  Ad ID: 1773570332468270
  Ad ID: 1773549183854640
  Ad ID: 1773497787054080
  Ad ID: 1773555437475890
  Ad ID: 1773564468150270
  Ad ID: 1773571143630880
  Ad ID: 1773503886046200
  Ad ID: 1773580791659530
  Ad ID: 1773556854421550
  Ad ID: 1773589453713410
  Ad ID: 1773546402938880
  Ad ID: 1773615517444140
  Ad ID: 1773586053154820
  Ad ID: 1773548020931580
  Ad ID: 1773585636193280
  Ad ID: 1773547845414910
  Ad ID: 1773518347473920
Moderator: 5377569
  Ad ID: 1773556229970990
  Ad ID: 1773557163976720
  Ad ID: 1772021708161050
  Ad ID: 1772952715773960
  Ad ID: 1773069705735170
  Ad ID: 1773226305942520
  Ad ID: 1773178042869760
  Ad ID: 1773263779510270
  Ad ID: 1773368451397630
  Ad ID: 1773427553822720
  Ad ID: 1773447041103870
  Ad ID: 1773476900160510
  Ad ID: 1773480192087050
  Ad ID: 1773433571833850
  Ad ID: 1773539051394060
  Ad ID: 1773542472045570
  Ad ID: 1773461660109820
  Ad ID: 1773547360634930
  Ad ID: 1773463642673150
  Ad ID: 1773565472697370
  Ad ID: 1773554263158830
  Ad ID: 1773489628735480
  Ad ID: 1773561795173370
  Ad ID: 1773563060418640
  Ad ID: 1773533658485760
  Ad ID: 1773577977636860
  Ad ID: 1773574946715640
  Ad ID: 1773601522277390
  Ad ID: 1773593590610940
  Ad ID: 1773534246522880
  Ad ID: 1773603433569280
  Ad ID: 1773537410239480
  Ad ID: 1773568928644090
  Ad ID: 1773575292277760
  Ad ID: 1773539508787200
Moderator: 1719108856889346
  Ad ID: 1773541176593400
  Ad ID: 1773560952593410
  Ad ID: 1760856548748300
  Ad ID: 1771453954530350
  Ad ID: 1772331349269520
  Ad ID: 1772575287779330
  Ad ID: 1772674447591450
  Ad ID: 1772923952430080
  Ad ID: 1773041192687610
  Ad ID: 1773192784187390
  Ad ID: 1773263361281020
  Ad ID: 1773319763786750
  Ad ID: 1773313695945760
  Ad ID: 1773341723763710
  Ad ID: 1773378129425420
  Ad ID: 1773443929847800
  Ad ID: 1773458487973880
  Ad ID: 1773488666849290
  Ad ID: 1773525207038970
  Ad ID: 1773546755999740
  Ad ID: 1773464890618880
  Ad ID: 1773557503763470
  Ad ID: 1773559324566520
  Ad ID: 1773560695214140
  Ad ID: 1773566825168940
  Ad ID: 1773574797276160
  Ad ID: 1773591485162510
  Ad ID: 1773590162329600
  Ad ID: 1773592447281150
  Ad ID: 1773541779756030
Moderator: 1694295112088577
  Ad ID: 1773446184227840
  Ad ID: 1773409261839360
  Ad ID: 1769146993705980
  Ad ID: 1772458010888240
  Ad ID: 1772932795135050
  Ad ID: 1773383627123710
  Ad ID: 1773412977035260
  Ad ID: 1773465621304320
  Ad ID: 1773475698137090
  Ad ID: 1773488378147870
  Ad ID: 1773497417313280
  Ad ID: 1773538756996140
  Ad ID: 1773537843471420
  Ad ID: 1773539319087100
  Ad ID: 1773544357524510
  Ad ID: 1773544412057600
  Ad ID: 1773549623667710
  Ad ID: 1773562109461530
  Ad ID: 1773490870473730
  Ad ID: 1773562692875260
  Ad ID: 1773563620437020
  Ad ID: 1773535565812730
  Ad ID: 1773572527345680
  Ad ID: 1773571380827150
  Ad ID: 1773585939657720
  Ad ID: 1773602890360830
  Ad ID: 1773554302479360
  Ad ID: 1773560706746360
  Ad ID: 1773550865828860
  Ad ID: 1773545342632960
  Ad ID: 1773528226379770
Moderator: 1739309378401282
  Ad ID: 1773522728664160
  Ad ID: 1773531599293470
  Ad ID: 1768194032787470
  Ad ID: 1771049136708610
  Ad ID: 1772231087851530
  Ad ID: 1772559018154030
  Ad ID: 1772916793977850
  Ad ID: 1772998108424220
  Ad ID: 1773254355794990
  Ad ID: 1773269668227070
  Ad ID: 1773416255620100
  Ad ID: 1773463917304880
  Ad ID: 1773466781696000
  Ad ID: 1773470730137600
  Ad ID: 1773505462507560
  Ad ID: 1773531578349590
  Ad ID: 1773531945728000
  Ad ID: 1773367260560380
  Ad ID: 1773467229253630
  Ad ID: 1773577710231550
  Ad ID: 1773584698368010
  Ad ID: 1773564375573520
  Ad ID: 1773593173544970
  Ad ID: 1773594264506370
  Ad ID: 1773599673760770
  Ad ID: 1773508655427580
  Ad ID: 1773586852199420
  Ad ID: 1773519160366080
Moderator: 1736487754076162
  Ad ID: 1741324547664910
  Ad ID: 1764780754444320
  Ad ID: 1773115015540780
  Ad ID: 1773187794259970
  Ad ID: 1773305889854460
  Ad ID: 1773314411559940
  Ad ID: 1773380184239100
  Ad ID: 1773411866775550
  Ad ID: 1773399091017760
  Ad ID: 1773447222779900
  Ad ID: 1773450371856380
  Ad ID: 1773461151082490
  Ad ID: 1773482208500780
  Ad ID: 1773524476756990
  Ad ID: 1773534615859200
  Ad ID: 1773563385774090
  Ad ID: 1773562361216050
  Ad ID: 1773568254899200
  Ad ID: 1773574658887680
  Ad ID: 1773598012854270
  Ad ID: 1773603687751680
  Ad ID: 1773386133043200
  Ad ID: 1773565318312960
  Ad ID: 1773602126415910
  Ad ID: 1773581485152260
  Ad ID: 1773559775070210
Moderator: 1740298905711617
  Ad ID: 1772928814018610
  Ad ID: 1773582044285950
  Ad ID: 1749121094717550
  Ad ID: 1771214267179050
  Ad ID: 1771300414903330
  Ad ID: 1771881851112460
  Ad ID: 1773123013656620
  Ad ID: 1773180100602880
  Ad ID: 1773182229403650
  Ad ID: 1773221919921150
  Ad ID: 1773270664259600
  Ad ID: 1773378552807420
  Ad ID: 1773420310124540
  Ad ID: 1773437977974780
  Ad ID: 1773454703636480
  Ad ID: 1773482114696200
  Ad ID: 1773496637125630
  Ad ID: 1773508483057690
  Ad ID: 1773510370166780
  Ad ID: 1773526617449470
  Ad ID: 1773531025659900
  Ad ID: 1773547482833930
  Ad ID: 1773555065441310
  Ad ID: 1773560443101210
  Ad ID: 1773560379145260
  Ad ID: 1773569152896040
  Ad ID: 1773430638224380
  Ad ID: 1773582170073090
  Ad ID: 1773584122763260
  Ad ID: 1773558858539000
  Ad ID: 1773529773140990
  Ad ID: 1773599425085440
  Ad ID: 1773516668420090
  Ad ID: 1773389344856060
  Ad ID: 1773445205374970
Moderator: 1878278
  Ad ID: 1773540173160460
  Ad ID: 1773549232930860
  Ad ID: 1773555602282510
  Ad ID: 1773553309971480
  Ad ID: 1773599685270560
  Ad ID: 1769733020810290
  Ad ID: 1769110098498590
  Ad ID: 1768517218749470
  Ad ID: 1769886996868090
  Ad ID: 1771129435850750
  Ad ID: 1772001831758860
  Ad ID: 1772950547451930
  Ad ID: 1773192690114560
  Ad ID: 1773290260935710
  Ad ID: 1773356153248760
  Ad ID: 1773383538665470
  Ad ID: 1773424853429250
  Ad ID: 1773436676876290
  Ad ID: 1773442177275900
  Ad ID: 1773464609528830
  Ad ID: 1773506787333150
  Ad ID: 1773521098687490
  Ad ID: 1773530719030270
  Ad ID: 1773531560999940
  Ad ID: 1773538056045570
  Ad ID: 1773370493752320
  Ad ID: 1773458205080570
  Ad ID: 1773556435344410
  Ad ID: 1773544983843840
  Ad ID: 1773545689498620
  Ad ID: 1773547735573530
  Ad ID: 1773554343685130
  Ad ID: 1773556039898110
  Ad ID: 1773558941916240
  Ad ID: 1773558590078970
  Ad ID: 1773575840251920
  Ad ID: 1773577717445650
  Ad ID: 1773568249043960
  Ad ID: 1773600935098360
  Ad ID: 1773578675487740
  Ad ID: 1773601927352320
  Ad ID: 1773500743987200
Moderator: 1695769015370753
  Ad ID: 1767594840576010
  Ad ID: 1771196974817320
  Ad ID: 1769736329918460
  Ad ID: 1771157238915120
  Ad ID: 1772134878338040
  Ad ID: 1772458010888240
  Ad ID: 1772949204022280
  Ad ID: 1773005901097980
  Ad ID: 1773269302382620
  Ad ID: 1773400359656480
  Ad ID: 1773482970515470
  Ad ID: 1773484116146180
  Ad ID: 1773555328489520
  Ad ID: 1773555734282270
  Ad ID: 1773559438299180
  Ad ID: 1773565121233950
  Ad ID: 1773514879985660
  Ad ID: 1773568336815130
  Ad ID: 1773510298789890
  Ad ID: 1773587443797020
  Ad ID: 1773589174985720
  Ad ID: 1773587553342510
  Ad ID: 1773591016414210
  Ad ID: 1773591354888190
  Ad ID: 1773595700829180
  Ad ID: 1773605757718530
  Ad ID: 1773559567521800
  Ad ID: 1773577106350080
  Ad ID: 1773550188822530
  Ad ID: 1773472583937020
  Ad ID: 1773570399765500
  Ad ID: 1773582914199570
Moderator: 1762779837863938
  Ad ID: 1773480095727650
  Ad ID: 1773558988277760
  Ad ID: 1762965090915370
  Ad ID: 1767287332631550
  Ad ID: 1770999349518330
  Ad ID: 1771018400216060
  Ad ID: 1772532548929550
  Ad ID: 1772674269612060
  Ad ID: 1773039307489310
  Ad ID: 1773132520739840
  Ad ID: 1773203588174840
  Ad ID: 1773246090556470
  Ad ID: 1773253561077760
  Ad ID: 1773284815629340
  Ad ID: 1773403491045370
  Ad ID: 1773502179022850
  Ad ID: 1773509814356990
  Ad ID: 1773514147149870
  Ad ID: 1773516366077950
  Ad ID: 1773541790964730
  Ad ID: 1773556426632190
  Ad ID: 1773561425023000
  Ad ID: 1773562620105730
  Ad ID: 1773565315385340
  Ad ID: 1773571750235150
  Ad ID: 1773578016958530
  Ad ID: 1773599311907850
  Ad ID: 1773595381663740
  Ad ID: 1773506680071170
  Ad ID: 1773534966745090
  Ad ID: 1773525235425280
  Ad ID: 1773582445469700
  Ad ID: 1773544979625980
  Ad ID: 1773486801487870
  Ad ID: 1773562423238720
  Ad ID: 1773552493270080
Moderator: 1763374037177377
  Ad ID: 1770006640651310
  Ad ID: 1771090552767480
  Ad ID: 1771937184765980
  Ad ID: 1772973922130960
  Ad ID: 1773217885449210
  Ad ID: 1773322424261760
  Ad ID: 1773392841169920
  Ad ID: 1773464897845250
  Ad ID: 1773474671457280
  Ad ID: 1773484841546800
  Ad ID: 1773499175571450
  Ad ID: 1773555296841720
  Ad ID: 1773555626028060
  Ad ID: 1773561168932860
  Ad ID: 1773561950634010
  Ad ID: 1773564547193850
  Ad ID: 1773576184010750
  Ad ID: 1773600665681930
  Ad ID: 1773598385196030
  Ad ID: 1773566790883350
  Ad ID: 1773568996740090
Moderator: 1737428902974466
  Ad ID: 1773598727040000
  Ad ID: 1758615751622680
  Ad ID: 1770684093299740
  Ad ID: 1771183060371470
  Ad ID: 1771784525680670
  Ad ID: 1772381229825020
  Ad ID: 1772473000682530
  Ad ID: 1773213526560760
  Ad ID: 1773217621425150
  Ad ID: 1773330116504600
  Ad ID: 1773412793364480
  Ad ID: 1773474469376000
  Ad ID: 1773480278193160
  Ad ID: 1773480207641600
  Ad ID: 1773498647256060
  Ad ID: 1773499567373400
  Ad ID: 1773525257397280
  Ad ID: 1773452542043130
  Ad ID: 1773537695582210
  Ad ID: 1773551718879250
  Ad ID: 1773554435109890
  Ad ID: 1773564273292320
  Ad ID: 1773573084229630
  Ad ID: 1773580223066110
  Ad ID: 1773330916715520
  Ad ID: 1773476697818110
  Ad ID: 1773573429073920
  Ad ID: 1773601603846150
  Ad ID: 1773479838217220
  Ad ID: 1773593841302610
  Ad ID: 1773595976388600
  Ad ID: 1773532980065280
Moderator: 1738944494259201
  Ad ID: 1773546990551040
  Ad ID: 1765969185588220
  Ad ID: 1771318114859020
  Ad ID: 1772295602089010
  Ad ID: 1773006197202940
  Ad ID: 1773105790778400
  Ad ID: 1773067875220510
  Ad ID: 1773336517801000
  Ad ID: 1773191504228350
  Ad ID: 1773221190450190
  Ad ID: 1773349377047550
  Ad ID: 1773478875937790
  Ad ID: 1773479302949900
  Ad ID: 1773492450225150
  Ad ID: 1773512018369530
  Ad ID: 1773513379408960
  Ad ID: 1773541501182000
  Ad ID: 1773541033535530
  Ad ID: 1773554277115930
  Ad ID: 1773485297461250
  Ad ID: 1773559462138880
  Ad ID: 1773541750480890
  Ad ID: 1773564788788220
  Ad ID: 1773586147010590
  Ad ID: 1773588501274620
  Ad ID: 1773547630060570
  Ad ID: 1773609951468540
  Ad ID: 1773294423847950
  Ad ID: 1773493050591230
Moderator: 1729880322678785
  Ad ID: 1773547440710670
  Ad ID: 1768859450543100
  Ad ID: 1771748490892290
  Ad ID: 1773011275132940
  Ad ID: 1773223901892610
  Ad ID: 1773265542140920
  Ad ID: 1773320990531580
  Ad ID: 1773518447050750
  Ad ID: 1773532635330560
  Ad ID: 1773535005932540
  Ad ID: 1773550192158720
  Ad ID: 1773568810959870
  Ad ID: 1773568406655020
  Ad ID: 1773574835816450
  Ad ID: 1773566556616730
  Ad ID: 1773587836699680
  Ad ID: 1773588303714330
  Ad ID: 1773598930635780
  Ad ID: 1773599185411070
  Ad ID: 1773569743361020
  Ad ID: 1773541614477310
  Ad ID: 1773531594196990
  Ad ID: 1773566124732410
  Ad ID: 1773575043829760
  Ad ID: 1773609205908480
Moderator: 5608898
  Ad ID: 1773482167822380
  Ad ID: 1773512215504930
  Ad ID: 1769274859808760
  Ad ID: 1770402430918680
  Ad ID: 1772902491248640
  Ad ID: 1758344033683470
  Ad ID: 1773175840896000
  Ad ID: 1773303038054400
  Ad ID: 1773320303634430
  Ad ID: 1773332224782330
  Ad ID: 1773342094486520
  Ad ID: 1773372287785980
  Ad ID: 1773477395900430
  Ad ID: 1773516190406650
  Ad ID: 1773522202626060
  Ad ID: 1773537966211100
  Ad ID: 1773554546734130
  Ad ID: 1773558405408800
  Ad ID: 1773562154383400
  Ad ID: 1773566456528890
  Ad ID: 1773563051626540
  Ad ID: 1773574296552440
  Ad ID: 1773575469173790
  Ad ID: 1773575486083100
  Ad ID: 1773584475306040
  Ad ID: 1773599149543430
  Ad ID: 1773599353928700
  Ad ID: 1773542649483280
  Ad ID: 1773593441452030
  Ad ID: 1773574170515450
  Ad ID: 1773573671880700
  Ad ID: 1773523312783460
Moderator: 1700711913253889
  Ad ID: 1773513770393600
  Ad ID: 1746422607379450
  Ad ID: 1772663296050170
  Ad ID: 1772972564497420
  Ad ID: 1773110948413490
  Ad ID: 1773341380226050
  Ad ID: 1773353177826300
  Ad ID: 1773473363978350
  Ad ID: 1773494057423870
  Ad ID: 1773495727602690
  Ad ID: 1773497097786360
  Ad ID: 1773506335241220
  Ad ID: 1773511159656450
  Ad ID: 1773511781652480
  Ad ID: 1773512568353890
  Ad ID: 1773530973824000
  Ad ID: 1773535774052350
  Ad ID: 1773536474476560
  Ad ID: 1773554453280760
  Ad ID: 1773556323433520
  Ad ID: 1773564011076700
  Ad ID: 1773576482220080
  Ad ID: 1773587105249310
  Ad ID: 1773566439781420
  Ad ID: 1773555947481080
  Ad ID: 1773583850860540
  Ad ID: 1773567729524780
  Ad ID: 1773582017480710
  Ad ID: 1773578878241790
  Ad ID: 1773596093296640
  Ad ID: 1773504830917630
  Ad ID: 1773573370641410
  Ad ID: 1773555409261570
Moderator: 1672502123346950
  Ad ID: 1758543228094480
  Ad ID: 1773490625708030
  Ad ID: 1740216655110190
  Ad ID: 1768584603287570
  Ad ID: 1772965347017770
  Ad ID: 1773028769429530
  Ad ID: 1773102206039080
  Ad ID: 1773121211772960
  Ad ID: 1773223019565100
  Ad ID: 1773382516674590
  Ad ID: 1773389855113210
  Ad ID: 1773412666082350
  Ad ID: 1773449657989120
  Ad ID: 1773509111055400
  Ad ID: 1773525842213890
  Ad ID: 1773532548245500
  Ad ID: 1773539157822490
  Ad ID: 1773540674634750
  Ad ID: 1773557113611260
  Ad ID: 1773489404480570
  Ad ID: 1773562206771200
  Ad ID: 1773564113694720
  Ad ID: 1773571526322170
  Ad ID: 1773578688081930
  Ad ID: 1773575695565820
  Ad ID: 1773582342721530
  Ad ID: 1773551200341000
  Ad ID: 1773590828813310
  Ad ID: 1773586933236750
  Ad ID: 1773577641695250
  Ad ID: 1773379901298680
  Ad ID: 1773556197620800
  Ad ID: 1773568535305210
Moderator: 1767847119851554
  Ad ID: 1773596847496190
  Ad ID: 1768876473069610
  Ad ID: 1771118481196080
  Ad ID: 1773101669134330
  Ad ID: 1773282943719420
  Ad ID: 1773311112847360
  Ad ID: 1773333217077250
  Ad ID: 1773440288113680
  Ad ID: 1773453461607420
  Ad ID: 1773428801655850
  Ad ID: 1773462717462520
  Ad ID: 1773482188592160
  Ad ID: 1773517758782460
  Ad ID: 1773500051938300
  Ad ID: 1773528249477120
  Ad ID: 1773533051915290
  Ad ID: 1773536605052930
  Ad ID: 1773541824963580
  Ad ID: 1773559701858320
  Ad ID: 1773600140170270
  Ad ID: 1773579297390590
  Ad ID: 1773581991957500
  Ad ID: 1773580513898490
  Ad ID: 1773583202415660
  Ad ID: 1773585553373180
  Ad ID: 1773598704217090
  Ad ID: 1773597281385470
  Ad ID: 1773572154376190
